Unnamed: 0,raw_data,date,price,percent,district,small_district
7,"2012年05月房价
17560元/㎡
0.06%↑
福田
bagualing",2012年05月房价,17560元/㎡,0.06%↑,福田,bagualing
8,"2012年04月房价
17549元/㎡
0.64%↓
福田
bagualing",2012年04月房价,17549元/㎡,0.64%↓,福田,bagualing
9,"2012年03月房价
17662元/㎡
2.31%↓
福田
bagualing",2012年03月房价,17662元/㎡,2.31%↓,福田,bagualing
10,"2012年02月房价
18080元/㎡
3.14%↓
福田
bagualing",2012年02月房价,18080元/㎡,3.14%↓,福田,bagualing
11,"2012年01月房价
18666元/㎡
--
福田
bagualing",2012年01月房价,18666元/㎡,--,福田,bagualing
0,"2015年12月房价
26884元/㎡
6%↑
龙岗
longgangzhongxincheng",2015年12月房价,26884元/㎡,6%↑,龙岗,longgangzhongxincheng
1,"2015年11月房价
25314元/㎡
2%↑
龙岗
longgangzhongxincheng",2015年11月房价,25314元/㎡,2%↑,龙岗,longgangzhongxincheng
2,"2015年10月房价
24897元/㎡
--
龙岗
longgangzhongxincheng",2015年10月房价,24897元/㎡,--,龙岗,longgangzhongxincheng
3,"2015年09月房价
24915元/㎡
2%↑
龙岗
longgangzhongxincheng",2015年09月房价,24915元/㎡,2%↑,龙岗,longgangzhongxincheng
4,"2015年08月房价
24321元/㎡
7%↑
龙岗
longgangzhongxincheng",2015年08月房价,24321元/㎡,7%↑,龙岗,longgangzhongxincheng
5,"2015年07月房价
22787元/㎡
14%↑
龙岗
longgangzhongxincheng",2015年07月房价,22787元/㎡,14%↑,龙岗,longgangzhongxincheng
6,"2015年06月房价
19963元/㎡
11%↑
龙岗
longgangzhongxincheng",2015年06月房价,19963元/㎡,11%↑,龙岗,longgangzhongxincheng
7,"2015年05月房价
17987元/㎡
6%↑
龙岗
longgangzhongxincheng",2015年05月房价,17987元/㎡,6%↑,龙岗,longgangzhongxincheng
8,"2015年04月房价
17006元/㎡
3%↑
龙岗
longgangzhongxincheng",2015年04月房价,17006元/㎡,3%↑,龙岗,longgangzhongxincheng
9,"2015年03月房价
16528元/㎡
1%↑
龙岗
longgangzhongxincheng",2015年03月房价,16528元/㎡,1%↑,龙岗,longgangzhongxincheng
10,"2015年02月房价
16404元/㎡
1%↑
龙岗
longgangzhongxincheng",2015年02月房价,16404元/㎡,1%↑,龙岗,longgangzhongxincheng
11,"2015年01月房价
16224元/㎡
1%↑
龙岗
longgangzhongxincheng",2015年01月房价,16224元/㎡,1%↑,龙岗,longgangzhongxincheng
0,"2014年12月房价
23337元/㎡
1.92%↑
宝安中心
xinan",2014年12月房价,23337元/㎡,1.92%↑,宝安中心,xinan
1,"2014年11月房价
22898元/㎡
1.33%↑
宝安中心
xinan",2014年11月房价,22898元/㎡,1.33%↑,宝安中心,xinan
2,"2014年10月房价
22598元/㎡
0.83%↑
宝安中心
xinan",2014年10月房价,22598元/㎡,0.83%↑,宝安中心,xinan
3,"2014年09月房价
22412元/㎡
0.03%↑
宝安中心
xinan",2014年09月房价,22412元/㎡,0.03%↑,宝安中心,xinan
4,"2014年08月房价
22406元/㎡
0.21%↓
宝安中心
xinan",2014年08月房价,22406元/㎡,0.21%↓,宝安中心,xinan
5,"2014年07月房价
22454元/㎡
2.29%↑
宝安中心
xinan",2014年07月房价,22454元/㎡,2.29%↑,宝安中心,xinan
6,"2014年06月房价
21952元/㎡
1.37%↓
宝安中心
xinan",2014年06月房价,21952元/㎡,1.37%↓,宝安中心,xinan
7,"2014年05月房价
22258元/㎡
0.08%↓
宝安中心
xinan",2014年05月房价,22258元/㎡,0.08%↓,宝安中心,xinan
8,"2014年04月房价
22276元/㎡
0.78%↑
宝安中心
xinan",2014年04月房价,22276元/㎡,0.78%↑,宝安中心,xinan
9,"2014年03月房价
22103元/㎡
1.14%↑
宝安中心
xinan",2014年03月房价,22103元/㎡,1.14%↑,宝安中心,xinan
10,"2014年02月房价
21854元/㎡
0.77%↑
宝安中心
xinan",2014年02月房价,21854元/㎡,0.77%↑,宝安中心,xinan
11,"2014年01月房价
21686元/㎡
1.19%↑
宝安中心
xinan",2014年01月房价,21686元/㎡,1.19%↑,宝安中心,xinan
0,"2012年12月房价
11175元/㎡
3.38%↑
宝安中心
fuyong",2012年12月房价,11175元/㎡,3.38%↑,宝安中心,fuyong
1,"2012年11月房价
10810元/㎡
4.18%↑
宝安中心
fuyong",2012年11月房价,10810元/㎡,4.18%↑,宝安中心,fuyong
2,"2012年10月房价
10376元/㎡
1.82%↑
宝安中心
fuyong",2012年10月房价,10376元/㎡,1.82%↑,宝安中心,fuyong
3,"2012年09月房价
10191元/㎡
7.74%↑
宝安中心
fuyong",2012年09月房价,10191元/㎡,7.74%↑,宝安中心,fuyong
4,"2012年08月房价
9459元/㎡
0.71%↑
宝安中心
fuyong",2012年08月房价,9459元/㎡,0.71%↑,宝安中心,fuyong
5,"2012年07月房价
9392元/㎡
1.93%↑
宝安中心
fuyong",2012年07月房价,9392元/㎡,1.93%↑,宝安中心,fuyong
6,"2012年06月房价
9214元/㎡
5.91%↓
宝安中心
fuyong",2012年06月房价,9214元/㎡,5.91%↓,宝安中心,fuyong
7,"2012年05月房价
9793元/㎡
0.39%↑
宝安中心
fuyong",2012年05月房价,9793元/㎡,0.39%↑,宝安中心,fuyong
8,"2012年04月房价
9755元/㎡
3.18%↓
宝安中心
fuyong",2012年04月房价,9755元/㎡,3.18%↓,宝安中心,fuyong
9,"2012年03月房价
10075元/㎡
0.73%↓
宝安中心
fuyong",2012年03月房价,10075元/㎡,0.73%↓,宝安中心,fuyong
10,"2012年02月房价
10149元/㎡
0.2%↑
宝安中心
fuyong",2012年02月房价,10149元/㎡,0.2%↑,宝安中心,fuyong
11,"2012年01月房价
10129元/㎡
--
宝安中心
fuyong",2012年01月房价,10129元/㎡,--,宝安中心,fuyong
0,"2020年11月房价
87861元/㎡
0.25%↑
罗湖
cuizhu",2020年11月房价,87861元/㎡,0.25%↑,罗湖,cuizhu
1,"2020年10月房价
87644元/㎡
0.38%↓
罗湖
cuizhu",2020年10月房价,87644元/㎡,0.38%↓,罗湖,cuizhu
2,"2020年09月房价
87983元/㎡
0.26%↓
罗湖
cuizhu",2020年09月房价,87983元/㎡,0.26%↓,罗湖,cuizhu
3,"2020年08月房价
88212元/㎡
4.5%↑
罗湖
cuizhu",2020年08月房价,88212元/㎡,4.5%↑,罗湖,cuizhu
4,"2020年07月房价
84414元/㎡
5.33%↑
罗湖
cuizhu",2020年07月房价,84414元/㎡,5.33%↑,罗湖,cuizhu
5,"2020年06月房价
80145元/㎡
2.66%↑
罗湖
cuizhu",2020年06月房价,80145元/㎡,2.66%↑,罗湖,cuizhu
6,"2020年05月房价
78068元/㎡
5.81%↑
罗湖
cuizhu",2020年05月房价,78068元/㎡,5.81%↑,罗湖,cuizhu
7,"2020年04月房价
73785元/㎡
1.05%↓
罗湖
cuizhu",2020年04月房价,73785元/㎡,1.05%↓,罗湖,cuizhu
8,"2020年03月房价
74567元/㎡
5.39%↑
罗湖
cuizhu",2020年03月房价,74567元/㎡,5.39%↑,罗湖,cuizhu
9,"2020年02月房价
70754元/㎡
0.21%↑
罗湖
cuizhu",2020年02月房价,70754元/㎡,0.21%↑,罗湖,cuizhu
10,"2020年01月房价
70604元/㎡
3.42%↑
罗湖
cuizhu",2020年01月房价,70604元/㎡,3.42%↑,罗湖,cuizhu
0,"2020年11月房价
98338元/㎡
0.85%↓
福田
zhuzilina",2020年11月房价,98338元/㎡,0.85%↓,福田,zhuzilina
1,"2020年10月房价
99183元/㎡
2.38%↑
福田
zhuzilina",2020年10月房价,99183元/㎡,2.38%↑,福田,zhuzilina
2,"2020年09月房价
96882元/㎡
1.29%↑
福田
zhuzilina",2020年09月房价,96882元/㎡,1.29%↑,福田,zhuzilina
3,"2020年08月房价
95648元/㎡
4.97%↑
福田
zhuzilina",2020年08月房价,95648元/㎡,4.97%↑,福田,zhuzilina
4,"2020年07月房价
91119元/㎡
0.54%↑
福田
zhuzilina",2020年07月房价,91119元/㎡,0.54%↑,福田,zhuzilina
5,"2020年06月房价
90631元/㎡
1.95%↑
福田
zhuzilina",2020年06月房价,90631元/㎡,1.95%↑,福田,zhuzilina
6,"2020年05月房价
88900元/㎡
2.74%↑
福田
zhuzilina",2020年05月房价,88900元/㎡,2.74%↑,福田,zhuzilina
7,"2020年04月房价
86528元/㎡
1.63%↑
福田
zhuzilina",2020年04月房价,86528元/㎡,1.63%↑,福田,zhuzilina
8,"2020年03月房价
85141元/㎡
0.94%↓
福田
zhuzilina",2020年03月房价,85141元/㎡,0.94%↓,福田,zhuzilina
9,"2020年02月房价
85954元/㎡
0.66%↑
福田
zhuzilina",2020年02月房价,85954元/㎡,0.66%↑,福田,zhuzilina
10,"2020年01月房价
85394元/㎡
2.89%↑
福田
zhuzilina",2020年01月房价,85394元/㎡,2.89%↑,福田,zhuzilina
0,"2017年12月房价
36419元/㎡
2.93%↑
龙华
longhuazhongxinqu",2017年12月房价,36419元/㎡,2.93%↑,龙华,longhuazhongxinqu
1,"2017年11月房价
35382元/㎡
2.4%↑
龙华
longhuazhongxinqu",2017年11月房价,35382元/㎡,2.4%↑,龙华,longhuazhongxinqu
2,"2017年10月房价
34555元/㎡
7.73%↑
龙华
longhuazhongxinqu",2017年10月房价,34555元/㎡,7.73%↑,龙华,longhuazhongxinqu
3,"2017年09月房价
32076元/㎡
14.55%↑
龙华
longhuazhongxinqu",2017年09月房价,32076元/㎡,14.55%↑,龙华,longhuazhongxinqu
4,"2017年08月房价
28003元/㎡
1.95%↓
龙华
longhuazhongxinqu",2017年08月房价,28003元/㎡,1.95%↓,龙华,longhuazhongxinqu
5,"2017年07月房价
28560元/㎡
4.56%↓
龙华
longhuazhongxinqu",2017年07月房价,28560元/㎡,4.56%↓,龙华,longhuazhongxinqu
6,"2017年06月房价
29924元/㎡
10.96%↑
龙华
longhuazhongxinqu",2017年06月房价,29924元/㎡,10.96%↑,龙华,longhuazhongxinqu
7,"2017年05月房价
26967元/㎡
89.43%↑
龙华
longhuazhongxinqu",2017年05月房价,26967元/㎡,89.43%↑,龙华,longhuazhongxinqu
8,"2017年04月房价
14236元/㎡
16.2%↑
龙华
longhuazhongxinqu",2017年04月房价,14236元/㎡,16.2%↑,龙华,longhuazhongxinqu
9,"2017年03月房价
12251元/㎡
14.54%↑
龙华
longhuazhongxinqu",2017年03月房价,12251元/㎡,14.54%↑,龙华,longhuazhongxinqu
10,"2017年02月房价
10695元/㎡
0.5%↑
龙华
longhuazhongxinqu",2017年02月房价,10695元/㎡,0.5%↑,龙华,longhuazhongxinqu
11,"2017年01月房价
10643元/㎡
16.87%↓
龙华
longhuazhongxinqu",2017年01月房价,10643元/㎡,16.87%↓,龙华,longhuazhongxinqu
0,"2017年12月房价
57948元/㎡
1.25%↑
福田
huanggang",2017年12月房价,57948元/㎡,1.25%↑,福田,huanggang
1,"2017年11月房价
57233元/㎡
0.75%↑
福田
huanggang",2017年11月房价,57233元/㎡,0.75%↑,福田,huanggang
2,"2017年10月房价
56809元/㎡
0.1%↓
福田
huanggang",2017年10月房价,56809元/㎡,0.1%↓,福田,huanggang
3,"2017年09月房价
56867元/㎡
0.93%↑
福田
huanggang",2017年09月房价,56867元/㎡,0.93%↑,福田,huanggang
4,"2017年08月房价
56344元/㎡
0.25%↑
福田
huanggang",2017年08月房价,56344元/㎡,0.25%↑,福田,huanggang
5,"2017年07月房价
56205元/㎡
0.43%↓
福田
huanggang",2017年07月房价,56205元/㎡,0.43%↓,福田,huanggang
6,"2017年06月房价
56446元/㎡
0.54%↑
福田
huanggang",2017年06月房价,56446元/㎡,0.54%↑,福田,huanggang
7,"2017年05月房价
56143元/㎡
2.36%↑
福田
huanggang",2017年05月房价,56143元/㎡,2.36%↑,福田,huanggang
8,"2017年04月房价
54847元/㎡
0.04%↓
福田
huanggang",2017年04月房价,54847元/㎡,0.04%↓,福田,huanggang
9,"2017年03月房价
54867元/㎡
0.84%↓
福田
huanggang",2017年03月房价,54867元/㎡,0.84%↓,福田,huanggang
10,"2017年02月房价
55334元/㎡
0.9%↑
福田
huanggang",2017年02月房价,55334元/㎡,0.9%↑,福田,huanggang
11,"2017年01月房价
54838元/㎡
0.32%↑
福田
huanggang",2017年01月房价,54838元/㎡,0.32%↑,福田,huanggang
0,"2019年12月房价
76319元/㎡
2.83%↑
福田
lianhua",2019年12月房价,76319元/㎡,2.83%↑,福田,lianhua
1,"2019年11月房价
74221元/㎡
1.3%↑
福田
lianhua",2019年11月房价,74221元/㎡,1.3%↑,福田,lianhua
2,"2019年10月房价
73266元/㎡
0.06%↑
福田
lianhua",2019年10月房价,73266元/㎡,0.06%↑,福田,lianhua
3,"2019年09月房价
73220元/㎡
1.22%↑
福田
lianhua",2019年09月房价,73220元/㎡,1.22%↑,福田,lianhua
4,"2019年08月房价
72336元/㎡
1.08%↓
福田
lianhua",2019年08月房价,72336元/㎡,1.08%↓,福田,lianhua
5,"2019年07月房价
73129元/㎡
1.03%↓
福田
lianhua",2019年07月房价,73129元/㎡,1.03%↓,福田,lianhua
6,"2019年06月房价
73892元/㎡
1.95%↑
福田
lianhua",2019年06月房价,73892元/㎡,1.95%↑,福田,lianhua
7,"2019年05月房价
72480元/㎡
1.43%↓
福田
lianhua",2019年05月房价,72480元/㎡,1.43%↓,福田,lianhua
8,"2019年04月房价
73530元/㎡
0.55%↑
福田
lianhua",2019年04月房价,73530元/㎡,0.55%↑,福田,lianhua
9,"2019年03月房价
73129元/㎡
3.61%↑
福田
lianhua",2019年03月房价,73129元/㎡,3.61%↑,福田,lianhua
10,"2019年02月房价
70581元/㎡
0.13%↑
福田
lianhua",2019年02月房价,70581元/㎡,0.13%↑,福田,lianhua
11,"2019年01月房价
70488元/㎡
1.67%↓
福田
lianhua",2019年01月房价,70488元/㎡,1.67%↓,福田,lianhua
0,"2013年12月房价
21432元/㎡
1.64%↑
宝安中心
xinan",2013年12月房价,21432元/㎡,1.64%↑,宝安中心,xinan
1,"2013年11月房价
21086元/㎡
1.1%↑
宝安中心
xinan",2013年11月房价,21086元/㎡,1.1%↑,宝安中心,xinan
2,"2013年10月房价
20856元/㎡
1.67%↑
宝安中心
xinan",2013年10月房价,20856元/㎡,1.67%↑,宝安中心,xinan
3,"2013年09月房价
20513元/㎡
3.4%↑
宝安中心
xinan",2013年09月房价,20513元/㎡,3.4%↑,宝安中心,xinan
4,"2013年08月房价
19838元/㎡
3.72%↑
宝安中心
xinan",2013年08月房价,19838元/㎡,3.72%↑,宝安中心,xinan
5,"2013年07月房价
19126元/㎡
4.19%↑
宝安中心
xinan",2013年07月房价,19126元/㎡,4.19%↑,宝安中心,xinan
6,"2013年06月房价
18357元/㎡
3.43%↑
宝安中心
xinan",2013年06月房价,18357元/㎡,3.43%↑,宝安中心,xinan
7,"2013年05月房价
17748元/㎡
1.43%↑
宝安中心
xinan",2013年05月房价,17748元/㎡,1.43%↑,宝安中心,xinan
8,"2013年04月房价
17497元/㎡
4.38%↑
宝安中心
xinan",2013年04月房价,17497元/㎡,4.38%↑,宝安中心,xinan
9,"2013年03月房价
16763元/㎡
5.04%↑
宝安中心
xinan",2013年03月房价,16763元/㎡,5.04%↑,宝安中心,xinan
10,"2013年02月房价
15959元/㎡
2.96%↑
宝安中心
xinan",2013年02月房价,15959元/㎡,2.96%↑,宝安中心,xinan
11,"2013年01月房价
15500元/㎡
1.95%↑
宝安中心
xinan",2013年01月房价,15500元/㎡,1.95%↑,宝安中心,xinan
0,"2012年12月房价
20163元/㎡
0.85%↑
南山
nanyou",2012年12月房价,20163元/㎡,0.85%↑,南山,nanyou
1,"2012年11月房价
19994元/㎡
1.54%↑
南山
nanyou",2012年11月房价,19994元/㎡,1.54%↑,南山,nanyou
2,"2012年10月房价
19690元/㎡
1.6%↑
南山
nanyou",2012年10月房价,19690元/㎡,1.6%↑,南山,nanyou
3,"2012年09月房价
19380元/㎡
1.11%↑
南山
nanyou",2012年09月房价,19380元/㎡,1.11%↑,南山,nanyou
4,"2012年08月房价
19167元/㎡
3.63%↑
南山
nanyou",2012年08月房价,19167元/㎡,3.63%↑,南山,nanyou
5,"2012年07月房价
18496元/㎡
1.47%↑
南山
nanyou",2012年07月房价,18496元/㎡,1.47%↑,南山,nanyou
6,"2012年06月房价
18228元/㎡
0.15%↓
南山
nanyou",2012年06月房价,18228元/㎡,0.15%↓,南山,nanyou
7,"2012年05月房价
18255元/㎡
1.46%↑
南山
nanyou",2012年05月房价,18255元/㎡,1.46%↑,南山,nanyou
8,"2012年04月房价
17992元/㎡
1.05%↑
南山
nanyou",2012年04月房价,17992元/㎡,1.05%↑,南山,nanyou
9,"2012年03月房价
17805元/㎡
3.32%↑
南山
nanyou",2012年03月房价,17805元/㎡,3.32%↑,南山,nanyou
10,"2012年02月房价
17233元/㎡
2.57%↓
南山
nanyou",2012年02月房价,17233元/㎡,2.57%↓,南山,nanyou
11,"2012年01月房价
17688元/㎡
--
南山
nanyou",2012年01月房价,17688元/㎡,--,南山,nanyou
0,"2017年12月房价
10690元/㎡
3.12%↑
宝安中心
shiyan",2017年12月房价,10690元/㎡,3.12%↑,宝安中心,shiyan
1,"2017年11月房价
10366元/㎡
8.1%↓
宝安中心
shiyan",2017年11月房价,10366元/㎡,8.1%↓,宝安中心,shiyan
2,"2017年10月房价
11280元/㎡
16.98%↑
宝安中心
shiyan",2017年10月房价,11280元/㎡,16.98%↑,宝安中心,shiyan
3,"2017年09月房价
9643元/㎡
0.5%↓
宝安中心
shiyan",2017年09月房价,9643元/㎡,0.5%↓,宝安中心,shiyan
4,"2017年08月房价
9692元/㎡
3.62%↑
宝安中心
shiyan",2017年08月房价,9692元/㎡,3.62%↑,宝安中心,shiyan
5,"2017年07月房价
9353元/㎡
0.7%↑
宝安中心
shiyan",2017年07月房价,9353元/㎡,0.7%↑,宝安中心,shiyan
6,"2017年06月房价
9288元/㎡
2.14%↓
宝安中心
shiyan",2017年06月房价,9288元/㎡,2.14%↓,宝安中心,shiyan
7,"2017年05月房价
9490元/㎡
18.13%↑
宝安中心
shiyan",2017年05月房价,9490元/㎡,18.13%↑,宝安中心,shiyan
8,"2017年04月房价
8034元/㎡
7.98%↑
宝安中心
shiyan",2017年04月房价,8034元/㎡,7.98%↑,宝安中心,shiyan
9,"2017年03月房价
7440元/㎡
6.52%↑
宝安中心
shiyan",2017年03月房价,7440元/㎡,6.52%↑,宝安中心,shiyan
10,"2017年02月房价
6984元/㎡
14.51%↑
宝安中心
shiyan",2017年02月房价,6984元/㎡,14.51%↑,宝安中心,shiyan
11,"2017年01月房价
6099元/㎡
3.11%↑
宝安中心
shiyan",2017年01月房价,6099元/㎡,3.11%↑,宝安中心,shiyan
0,"2020年11月房价
92157元/㎡
3.18%↑
福田
futianzhongxin",2020年11月房价,92157元/㎡,3.18%↑,福田,futianzhongxin
1,"2020年10月房价
89320元/㎡
0.68%↑
福田
futianzhongxin",2020年10月房价,89320元/㎡,0.68%↑,福田,futianzhongxin
2,"2020年09月房价
88718元/㎡
1.47%↑
福田
futianzhongxin",2020年09月房价,88718元/㎡,1.47%↑,福田,futianzhongxin
3,"2020年08月房价
87437元/㎡
4.87%↑
福田
futianzhongxin",2020年08月房价,87437元/㎡,4.87%↑,福田,futianzhongxin
4,"2020年07月房价
83376元/㎡
2.98%↑
福田
futianzhongxin",2020年07月房价,83376元/㎡,2.98%↑,福田,futianzhongxin
5,"2020年06月房价
80967元/㎡
2.99%↓
福田
futianzhongxin",2020年06月房价,80967元/㎡,2.99%↓,福田,futianzhongxin
6,"2020年05月房价
83463元/㎡
2.25%↓
福田
futianzhongxin",2020年05月房价,83463元/㎡,2.25%↓,福田,futianzhongxin
7,"2020年04月房价
85384元/㎡
3.36%↑
福田
futianzhongxin",2020年04月房价,85384元/㎡,3.36%↑,福田,futianzhongxin
8,"2020年03月房价
82606元/㎡
3.07%↑
福田
futianzhongxin",2020年03月房价,82606元/㎡,3.07%↑,福田,futianzhongxin
9,"2020年02月房价
80150元/㎡
2.99%↑
福田
futianzhongxin",2020年02月房价,80150元/㎡,2.99%↑,福田,futianzhongxin
10,"2020年01月房价
77822元/㎡
2.31%↑
福田
futianzhongxin",2020年01月房价,77822元/㎡,2.31%↑,福田,futianzhongxin
0,"2018年12月房价
37617元/㎡
2.73%↓
龙华
longhuazhongxinqu",2018年12月房价,37617元/㎡,2.73%↓,龙华,longhuazhongxinqu
1,"2018年11月房价
38672元/㎡
1.9%↓
龙华
longhuazhongxinqu",2018年11月房价,38672元/㎡,1.9%↓,龙华,longhuazhongxinqu
2,"2018年10月房价
39423元/㎡
2.15%↓
龙华
longhuazhongxinqu",2018年10月房价,39423元/㎡,2.15%↓,龙华,longhuazhongxinqu
3,"2018年09月房价
40289元/㎡
0.08%↑
龙华
longhuazhongxinqu",2018年09月房价,40289元/㎡,0.08%↑,龙华,longhuazhongxinqu
4,"2018年08月房价
40259元/㎡
5%↑
龙华
longhuazhongxinqu",2018年08月房价,40259元/㎡,5%↑,龙华,longhuazhongxinqu
5,"2018年07月房价
38343元/㎡
2.72%↑
龙华
longhuazhongxinqu",2018年07月房价,38343元/㎡,2.72%↑,龙华,longhuazhongxinqu
6,"2018年06月房价
37326元/㎡
1.06%↑
龙华
longhuazhongxinqu",2018年06月房价,37326元/㎡,1.06%↑,龙华,longhuazhongxinqu
7,"2018年05月房价
36933元/㎡
0.22%↓
龙华
longhuazhongxinqu",2018年05月房价,36933元/㎡,0.22%↓,龙华,longhuazhongxinqu
8,"2018年04月房价
37014元/㎡
0.91%↑
龙华
longhuazhongxinqu",2018年04月房价,37014元/㎡,0.91%↑,龙华,longhuazhongxinqu
9,"2018年03月房价
36678元/㎡
9.98%↓
龙华
longhuazhongxinqu",2018年03月房价,36678元/㎡,9.98%↓,龙华,longhuazhongxinqu
10,"2018年02月房价
40746元/㎡
4.25%↑
龙华
longhuazhongxinqu",2018年02月房价,40746元/㎡,4.25%↑,龙华,longhuazhongxinqu
11,"2018年01月房价
39083元/㎡
7.31%↑
龙华
longhuazhongxinqu",2018年01月房价,39083元/㎡,7.31%↑,龙华,longhuazhongxinqu
0,"2018年12月房价
54023元/㎡
0.09%↓
罗湖
dongmen",2018年12月房价,54023元/㎡,0.09%↓,罗湖,dongmen
1,"2018年11月房价
54071元/㎡
1.05%↑
罗湖
dongmen",2018年11月房价,54071元/㎡,1.05%↑,罗湖,dongmen
2,"2018年10月房价
53507元/㎡
0.33%↓
罗湖
dongmen",2018年10月房价,53507元/㎡,0.33%↓,罗湖,dongmen
3,"2018年09月房价
53687元/㎡
0.49%↓
罗湖
dongmen",2018年09月房价,53687元/㎡,0.49%↓,罗湖,dongmen
4,"2018年08月房价
53951元/㎡
2.44%↑
罗湖
dongmen",2018年08月房价,53951元/㎡,2.44%↑,罗湖,dongmen
5,"2018年07月房价
52667元/㎡
3.17%↑
罗湖
dongmen",2018年07月房价,52667元/㎡,3.17%↑,罗湖,dongmen
6,"2018年06月房价
51048元/㎡
1.77%↓
罗湖
dongmen",2018年06月房价,51048元/㎡,1.77%↓,罗湖,dongmen
7,"2018年05月房价
51970元/㎡
1.06%↓
罗湖
dongmen",2018年05月房价,51970元/㎡,1.06%↓,罗湖,dongmen
8,"2018年04月房价
52527元/㎡
2.33%↑
罗湖
dongmen",2018年04月房价,52527元/㎡,2.33%↑,罗湖,dongmen
9,"2018年03月房价
51332元/㎡
11.68%↓
罗湖
dongmen",2018年03月房价,51332元/㎡,11.68%↓,罗湖,dongmen
10,"2018年02月房价
58120元/㎡
5.89%↑
罗湖
dongmen",2018年02月房价,58120元/㎡,5.89%↑,罗湖,dongmen
11,"2018年01月房价
54885元/㎡
9.41%↑
罗湖
dongmen",2018年01月房价,54885元/㎡,9.41%↑,罗湖,dongmen
0,"2013年12月房价
19976元/㎡
66.39%↓
罗湖
yinhu",2013年12月房价,19976元/㎡,66.39%↓,罗湖,yinhu
1,"2013年11月房价
59433元/㎡
129.67%↑
罗湖
yinhu",2013年11月房价,59433元/㎡,129.67%↑,罗湖,yinhu
2,"2013年10月房价
25878元/㎡
40.88%↑
罗湖
yinhu",2013年10月房价,25878元/㎡,40.88%↑,罗湖,yinhu
3,"2013年09月房价
18369元/㎡
1%↓
罗湖
yinhu",2013年09月房价,18369元/㎡,1%↓,罗湖,yinhu
4,"2013年08月房价
18555元/㎡
1.12%↑
罗湖
yinhu",2013年08月房价,18555元/㎡,1.12%↑,罗湖,yinhu
5,"2013年07月房价
18349元/㎡
4.08%↑
罗湖
yinhu",2013年07月房价,18349元/㎡,4.08%↑,罗湖,yinhu
6,"2013年06月房价
17630元/㎡
2.48%↑
罗湖
yinhu",2013年06月房价,17630元/㎡,2.48%↑,罗湖,yinhu
7,"2013年05月房价
17204元/㎡
72.51%↓
罗湖
yinhu",2013年05月房价,17204元/㎡,72.51%↓,罗湖,yinhu
8,"2013年04月房价
62587元/㎡
6.07%↓
罗湖
yinhu",2013年04月房价,62587元/㎡,6.07%↓,罗湖,yinhu
9,"2013年03月房价
66628元/㎡
4.85%↓
罗湖
yinhu",2013年03月房价,66628元/㎡,4.85%↓,罗湖,yinhu
10,"2013年02月房价
70021元/㎡
0.42%↓
罗湖
yinhu",2013年02月房价,70021元/㎡,0.42%↓,罗湖,yinhu
11,"2013年01月房价
70317元/㎡
42.49%↑
罗湖
yinhu",2013年01月房价,70317元/㎡,42.49%↑,罗湖,yinhu
0,"2019年12月房价
48059元/㎡
2.93%↑
罗湖
sungang",2019年12月房价,48059元/㎡,2.93%↑,罗湖,sungang
1,"2019年11月房价
46691元/㎡
2.51%↑
罗湖
sungang",2019年11月房价,46691元/㎡,2.51%↑,罗湖,sungang
2,"2019年10月房价
45549元/㎡
1.82%↓
罗湖
sungang",2019年10月房价,45549元/㎡,1.82%↓,罗湖,sungang
3,"2019年09月房价
46395元/㎡
1.01%↑
罗湖
sungang",2019年09月房价,46395元/㎡,1.01%↑,罗湖,sungang
4,"2019年08月房价
45932元/㎡
0.83%↑
罗湖
sungang",2019年08月房价,45932元/㎡,0.83%↑,罗湖,sungang
5,"2019年07月房价
45556元/㎡
0.09%↓
罗湖
sungang",2019年07月房价,45556元/㎡,0.09%↓,罗湖,sungang
6,"2019年06月房价
45598元/㎡
0.22%↑
罗湖
sungang",2019年06月房价,45598元/㎡,0.22%↑,罗湖,sungang
7,"2019年05月房价
45500元/㎡
0.2%↑
罗湖
sungang",2019年05月房价,45500元/㎡,0.2%↑,罗湖,sungang
8,"2019年04月房价
45411元/㎡
1.97%↓
罗湖
sungang",2019年04月房价,45411元/㎡,1.97%↓,罗湖,sungang
9,"2019年03月房价
46322元/㎡
1.65%↑
罗湖
sungang",2019年03月房价,46322元/㎡,1.65%↑,罗湖,sungang
10,"2019年02月房价
45569元/㎡
1.15%↑
罗湖
sungang",2019年02月房价,45569元/㎡,1.15%↑,罗湖,sungang
11,"2019年01月房价
45052元/㎡
0.04%↓
罗湖
sungang",2019年01月房价,45052元/㎡,0.04%↓,罗湖,sungang
0,"2016年12月房价
49633元/㎡
1.08%↑
盐田
meisha",2016年12月房价,49633元/㎡,1.08%↑,盐田,meisha
1,"2016年11月房价
49102元/㎡
3.37%↑
盐田
meisha",2016年11月房价,49102元/㎡,3.37%↑,盐田,meisha
2,"2016年10月房价
47502元/㎡
3.52%↑
盐田
meisha",2016年10月房价,47502元/㎡,3.52%↑,盐田,meisha
3,"2016年09月房价
45888元/㎡
0.41%↑
盐田
meisha",2016年09月房价,45888元/㎡,0.41%↑,盐田,meisha
4,"2016年08月房价
45700元/㎡
4.67%↑
盐田
meisha",2016年08月房价,45700元/㎡,4.67%↑,盐田,meisha
5,"2016年07月房价
43660元/㎡
1.09%↑
盐田
meisha",2016年07月房价,43660元/㎡,1.09%↑,盐田,meisha
